YEAR,SEASONCODE,SEASONNAME,HSEASONNAME,SAMPLE,SAMPLENAME,HSAMPLENAME,STATE,STATENAME,SHORTSTATE,HSTATENAME,ROCODE,RONAME,HRONAME,SROCODE,SRONAME,HSRONAME,DISTRICT,DISTRICTNAME,HDISTRICTNAME,SELORDER,EXPT,CROPCODE,CROPNAME,HCROPNAME
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,30,YADGIR,यादगीर,1,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,30,YADGIR,यादगीर,1,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,30,YADGIR,यादगीर,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,30,YADGIR,यादगीर,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,3,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,3,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,19,KOLAR,कोलार,1,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,19,KOLAR,कोलार,1,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,19,KOLAR,कोलार,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,19,KOLAR,कोलार,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2922,BELLARY,बेल्लारी,13,CHITRADURGA,चित्रदुर्ग,1,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2922,BELLARY,बेल्लारी,13,CHITRADURGA,चित्रदुर्ग,1,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2922,BELLARY,बेल्लारी,13,CHITRADURGA,चित्रदुर्ग,2,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2922,BELLARY,बेल्लारी,13,CHITRADURGA,चित्रदुर्ग,2,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,4,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,4,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,5,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,5,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,6,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,6,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,4,KALABURGI,कलबूर्गी,4,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,4,KALABURGI,कलबूर्गी,4,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,4,KALABURGI,कलबूर्गी,5,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,4,KALABURGI,कलबूर्गी,5,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,4,KALABURGI,कलबूर्गी,6,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,4,KALABURGI,कलबूर्गी,6,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,30,YADGIR,यादगीर,3,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,30,YADGIR,यादगीर,3,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,3,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,3,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,4,1,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,4,2,1100,TUR,तुर
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,1,1,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,1,2,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,2,1,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,2,2,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,1,1,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,1,2,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,2,1,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2910,BENGALURU,बंगलुरु,18,TUMAKURU,तुमकुरु,2,2,612,MAIZE_IR,मक्का-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,1,1,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,1,2,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,2,1,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,2,2,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,1,1,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,1,2,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,2,1,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,3,VIJAYAPURA,विजयपुरा,2,2,3212,SUNFLOWER_IR,सूरजमुखी-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,1,1,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,1,2,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,2,1,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,2,2,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,1,1,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,1,2,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,2,1,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2921,BELGAVI,बेलगावी,2,BAGALKOT,बागलकोट,2,2,512,BAJRA_IR,बाजरा-सिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,1,1,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,1,2,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,2,1,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,2,2,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,1,1,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,1,2,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,2,1,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,291,BENGALURU,बंगलुरु,2912,MYSURU,मैसूर,26,MYSURU,मैसूर,2,2,1400,SUGARCANE,गन्ना
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,1,1,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,1,2,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,2,1,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,1,CENTRAL,केन्द्रीय,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,2,2,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,1,1,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,1,2,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,2,1,511,BAJRA_UI,बाजरा-असिंचित
2025-26,1,KHARIF,खरीफ,2,STATE,राज्य,29,KARNATAKA,KA,कर्नाटक,292,HUBLI,हुबली,2923,KALABURGI,कलबूर्गी,5,BIDAR,बीदर,2,2,511,BAJRA_UI,बाजरा-असिंचित
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,1,1,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,1,2,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,2,1,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,2,2,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,3,1,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,3,2,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,4,1,9100,PADDY,धान
2025-26,2,AUTUMN,शरद,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,4,2,9100,PADDY,धान
2025-26,6,WHOLE YEAR,पूर्ण वर्ष,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,1,1,1900,TAPIOCA,साबूदाना
2025-26,6,WHOLE YEAR,पूर्ण वर्ष,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,1,1,2400,ARECANUT,सुपारी
2025-26,6,WHOLE YEAR,पूर्ण वर्ष,1,CENTRAL,केन्द्रीय,32,KERALA,KL,केरल,321,KOZHIKODE,कोझीकोड,3211,KANNUR,कन्नूर,1,KASARGOD,कासरगोड,1,1,2500,PEPPER,काली मिर्च
